Date,Ticker,ShortName,RedCode,Tier,Ccy,DocClause,Contributor,Spread6m,Spread1y,Spread2y,Spread3y,Spread5y,Spread7y,Spread10y,Spread15y,Spread20y,Spread30y,Recovery,CompositeDepth5y,Sector,Region,AvRating,ImpliedRating,CompositeLevel6m,CompositeLevel1y,CompositeLevel2y,CompositeLevel3y,CompositeLevel5y,CompositeLevel7y,CompositeLevel10y,CompositeLevel15y,CompositeLevel20y,CompositeLevel30y,CompositeLevelRecovery
06-Mar-19,RAI-RJR,RJ Reynolds Tobacco Hldgs Inc,7D79AM,SNRFOR,USD,XR14,Composite,0.08%,0.10%,0.20%,0.34%,0.72%,0.95%,1.05%,,,,40%,2,Consumer Stable,N.Amer,BBB,BBB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,RAKUTE,Rakuten Inc,JPA68A,SNRFOR,JPY,CR14,Composite,0.09%,0.12%,0.20%,0.31%,0.58%,0.73%,0.81%,0.83%,0.84%,0.88%,35%,4,,Asia,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,RALC,Ralph Lauren Corp,7C6333,SNRFOR,USD,XR14,Composite,0.10%,0.12%,0.23%,0.36%,0.65%,0.75%,0.85%,,,,40%,2,Consumer Stable,N.Amer,A,BBB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,RASLAF,RAS Laffan Liquefied Nat Gas Co Ltd,7C9457,SNRFOR,USD,CR14,Composite,,,,0.70%,1.07%,1.33%,1.49%,1.58%,1.65%,1.70%,25%,2,Energy,MiddleEast,,BB,,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,RBK,Reebok Intl Ltd,7CD921,SNRFOR,USD,XR14,Composite,0.30%,0.30%,0.35%,0.41%,0.55%,0.57%,0.62%,0.60%,0.60%,0.60%,40%,2,Consumer Cyclical,N.Amer,,BBB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,RBOS,Royal Bk Scotland Gp PLC,7F809G,SNRFOR,EUR,MM14,Composite,0.17%,0.24%,0.41%,0.64%,1.06%,1.33%,1.53%,1.65%,1.73%,1.83%,40%,5,Financial,Europe,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,RBOS,Royal Bk Scotland Gp PLC,7F809G,SUBLT2,EUR,MM14,Composite,0.11%,0.22%,0.47%,0.95%,1.78%,2.26%,2.52%,2.70%,2.81%,2.95%,20%,5,Financial,Europe,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,RBOS-Natwest,Natl Westminster Bk PLC,GM9B93,SECDOM,EUR,MM14,Composite,0.11%,0.15%,0.21%,0.25%,0.36%,0.44%,0.49%,0.52%,0.54%,0.57%,40%,2,Financial,Europe,A,A,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,RBOS-Natwest,Natl Westminster Bk PLC,GM9B93,SNRFOR,EUR,MM14,Composite,0.11%,0.15%,0.21%,0.25%,0.36%,0.44%,0.49%,0.52%,0.54%,0.57%,40%,2,Financial,Europe,A,A,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,RBOS-Natwest,Natl Westminster Bk PLC,GM9B93,SUBLT2,EUR,MM14,Composite,0.37%,0.40%,0.52%,0.64%,0.84%,0.95%,1.03%,1.06%,1.09%,1.13%,28.00%,2,Financial,Europe,A,A,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,RBOSCH,Robert Bosch GmBH,DE35AD,SNRFOR,EUR,MM14,Composite,0.05%,0.07%,0.10%,0.13%,0.31%,0.42%,0.49%,0.55%,,0.49%,40%,4,Consumer Cyclical,Europe,AA,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,,Thin,CcyGrp
06-Mar-19,RCI,Rogers Comms Inc,7EC619,SNRFOR,USD,XR14,Composite,0.09%,0.11%,0.22%,0.41%,0.78%,1.04%,1.23%,1.37%,1.43%,1.49%,40%,7,Communications and Technology,N.Amer,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RCII,Rent A Ctr Inc,7D609W,SNRFOR,USD,XR14,Composite,0.94%,0.94%,0.94%,0.94%,0.94%,0.94%,0.94%,0.94%,0.94%,0.94%,40%,2,Industrial,N.Amer,B,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,RCL,Royal Caribbean Cruises Ltd,7F8168,SNRFOR,USD,XR14,Composite,0.10%,0.13%,0.24%,0.41%,0.92%,1.32%,1.56%,1.67%,1.73%,1.85%,40%,10,Consumer Cyclical,Africa,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,RCOL,Reckitt Benckiser Plc,GNB62A,SNRFOR,EUR,MM14,Composite,0.13%,0.17%,0.24%,0.31%,0.45%,0.52%,0.59%,0.62%,0.64%,0.66%,40%,3,Consumer Stable,Europe,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,RDMB,Rodamco Europe NV,NUC69S,SNRFOR,EUR,MM14,Composite,0.10%,0.12%,0.16%,0.20%,0.50%,0.76%,0.98%,1.10%,1.21%,1.39%,40%,3,Financial,Europe,A,A,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,RDN,Radian Gp Inc,7C5259,SNRFOR,USD,XR14,Composite,0.17%,0.20%,0.35%,0.70%,1.49%,1.98%,2.25%,2.41%,2.51%,2.60%,40%,8,Financial,N.Amer,BB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,RDNA-ShellPet,SHELL Pete N V,8A48LG,SNRFOR,EUR,MM14,Composite,0.05%,0.06%,0.09%,0.13%,0.30%,0.49%,0.73%,0.86%,0.93%,1.00%,40%,3,Energy,Europe,AA,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RDNA-ShellPetLt,Shell Pete Co Ltd,8A48LP,SNRFOR,EUR,MM14,Composite,0.05%,0.06%,0.10%,0.14%,0.31%,0.50%,0.72%,0.81%,0.86%,0.90%,40%,3,Energy,Europe,AA,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RDSPLC,ROYAL DUTCH SHELL PLC,GNDF9A,SNRFOR,EUR,MM14,Composite,0.05%,0.06%,0.10%,0.14%,0.30%,0.50%,0.72%,0.82%,0.88%,0.94%,40%,10,,Europe,AA,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,RE-EREH,Everest Reins Hldgs Inc,2BIH88,SNRFOR,USD,XR14,Composite,0.20%,0.29%,0.46%,0.64%,0.89%,0.97%,1.06%,1.04%,1.04%,1.11%,40%,3,,N.Amer,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,REALOGR,Realogy Group LLC,7CB65K,SECDOM,USD,XR14,Composite,0.73%,0.84%,1.75%,2.54%,4.51%,5.07%,5.40%,5.52%,5.51%,5.41%,32.44%,5,,N.Amer,BB,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,REALOGR,Realogy Group LLC,7CB65K,SNRFOR,USD,XR14,Composite,0.73%,0.84%,1.75%,2.54%,4.51%,5.07%,5.40%,5.52%,5.51%,5.41%,32.44%,5,,N.Amer,BB,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,RECSA,Red Electrica Corporacion S A,EI6A8F,SNRFOR,EUR,MM14,Composite,0.57%,0.67%,1.00%,1.19%,1.62%,1.87%,2.08%,2.07%,2.07%,2.07%,40%,3,Industrial,Europe,A,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,REG,Regency Ctrs Corp,7CDGCD,SNRFOR,USD,XR14,Composite,2.01%,2.05%,2.14%,2.23%,2.34%,2.36%,2.37%,2.37%,2.37%,2.38%,40%,3,Financial,N.Amer,BBB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,REGABZ,REGION OF ABRUZZO,T0FDAC,SNRFOR,EUR,MM14,Composite,0.65%,0.89%,1.45%,2.03%,2.75%,3.11%,,,,,40%,2,,Europe,BB,B,Thin,Thin,Thin,Thin,Thin,Thin,,,,,Thin
06-Mar-19,RELCOM,Reliance Comms Ltd,YF97CM,SNRFOR,USD,CR14,Composite,3.95%,3.96%,4.93%,5.46%,6.01%,6.11%,6.26%,6.24%,6.25%,6.31%,34.50%,2,,India,,CCC,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,RELIND,Reliance Inds Ltd,7CEDB7,SNRFOR,USD,CR14,Composite,0.18%,0.21%,0.42%,0.66%,1.14%,1.42%,1.67%,1.71%,1.74%,1.76%,40%,10,Materials,India,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RELXPLC,RELX PLC,GNBDCO,SNRFOR,EUR,MM14,Composite,0.06%,0.07%,0.11%,0.15%,0.30%,0.47%,0.60%,0.64%,0.67%,0.70%,40%,9,,Europe,BBB,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,REMFIN,Remy Cointreau,FME97F,SNRFOR,EUR,MM14,Composite,0.57%,0.56%,0.86%,0.96%,1.13%,1.13%,1.14%,1.14%,1.14%,1.15%,40%,3,Consumer Stable,Europe,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RENAUL,Renault,7CEFDA,SNRFOR,EUR,MM14,Composite,0.16%,0.22%,0.40%,0.59%,1.08%,1.34%,1.53%,1.67%,1.71%,1.75%,40%,12,Consumer Cyclical,Europe,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,RENAUL-RCIBanq,RCI Bqe,FMF86L,SNRFOR,EUR,MM14,Composite,0.16%,0.21%,0.40%,0.59%,1.08%,1.32%,1.51%,1.72%,1.77%,1.83%,40%,4,Financial,Europe,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RENGO,Rengo Co Ltd,JPA7BA,SNRFOR,JPY,CR14,Composite,0.18%,0.22%,0.29%,0.36%,0.56%,0.67%,0.73%,0.76%,0.78%,0.82%,35%,3,Materials,Asia,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RENSEL,Renesas Electrs Corp,7CEG9D,SNRFOR,JPY,CR14,Composite,1.56%,1.80%,2.15%,2.46%,2.90%,3.14%,3.25%,3.30%,3.35%,3.40%,35%,4,,Asia,BBB,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RENTEN,Landwirtschaftliche Rentenbank,DHD91X,SNRFOR,EUR,MM14,Composite,0.05%,0.06%,0.09%,0.14%,0.24%,0.34%,0.46%,0.53%,0.56%,0.59%,40%,2,Financial,Europe,AAA,AA,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,RENTLLC,RentPath LLC,7D6172,SNRFOR,USD,XR14,Composite,2.29%,2.32%,2.86%,3.28%,4.03%,4.21%,4.30%,4.35%,4.38%,4.42%,40%,4,,N.Amer,CCC,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RENTPL,Rentokil Initial 1927 Plc,GNC58N,SNRFOR,EUR,MM14,Composite,0.08%,0.11%,0.19%,0.29%,0.54%,0.75%,0.93%,0.93%,0.93%,0.93%,39%,6,Industrial,Europe,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,REPSOIL,Repsol Oil Gas Canada Inc,7D629N,SNRFOR,USD,XR14,Composite,0.08%,0.12%,0.20%,0.40%,0.79%,1.24%,1.52%,1.59%,1.84%,1.79%,40%,6,,N.Amer,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,REPSSA,REPSOL SA,EMCDAT,SNRFOR,EUR,MM14,Composite,0.07%,0.09%,0.18%,0.26%,0.58%,0.92%,1.15%,1.24%,1.29%,1.35%,40%,9,Energy,Europe,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,REPSSA,REPSOL SA,EMCDAT,SUBLT2,EUR,MM14,Composite,0.07%,0.09%,0.18%,0.26%,0.58%,0.92%,1.15%,1.25%,1.29%,1.35%,20%,9,Energy,Europe,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,REPUBOF,Rep of Senegal,V2DFAE,SNRFOR,USD,CR14,Composite,2.52%,2.64%,2.96%,3.40%,3.80%,4.02%,4.18%,4.22%,4.24%,4.25%,23.75%,4,,Africa,B,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,REPUOFAD,Rep of Azerbaijan,YF88EY,SNRFOR,USD,CR14,Composite,0.32%,0.38%,0.63%,0.90%,1.55%,2.06%,2.42%,2.95%,3.07%,3.23%,30%,3,,MiddleEast,BB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,Thin,Thin,CcyGrp
06-Mar-19,RESONA-Bank,Resona Bk Ltd,JPA8C8,SNRFOR,USD,CR14,Composite,0.13%,0.17%,0.29%,0.41%,0.66%,0.82%,0.89%,0.94%,0.98%,1.03%,35%,3,Financial,Asia,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,RESONA-Bank,Resona Bk Ltd,JPA8C8,SUBLT2,USD,CR14,Composite,0.20%,0.26%,0.42%,0.59%,0.96%,1.13%,1.23%,1.27%,1.33%,1.39%,15%,3,Financial,Asia,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,REXALIM,REXAM LTD,GNCA5F,SNRFOR,EUR,MM14,Composite,0.13%,0.14%,0.24%,0.32%,0.57%,0.74%,0.90%,0.98%,1.02%,1.06%,40%,7,,Europe,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RFIAG,Raiffeisen Bk Intl AG,AGDA9L,SNRFOR,EUR,MM14,Composite,0.22%,0.28%,0.40%,0.55%,0.83%,1.02%,1.17%,1.27%,1.33%,1.37%,40%,4,,Europe,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RFIAG,Raiffeisen Bk Intl AG,AGDA9L,SUBLT2,EUR,MM14,Composite,0.73%,0.92%,1.19%,1.54%,2.23%,2.62%,2.98%,3.21%,3.35%,3.40%,20%,4,,Europe,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RGA,Reins GROUP OF AMERICA Inc,7CEC86,SNRFOR,USD,XR14,Composite,0.14%,0.14%,0.25%,0.37%,0.69%,1.00%,1.11%,1.10%,1.25%,1.29%,40%,4,Financial,N.Amer,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RHEINM-Rheinmet,Rheinmetall AG,DJB622,SNRFOR,EUR,MM14,Composite,0.49%,0.54%,0.83%,1.11%,1.56%,1.73%,1.85%,1.89%,1.90%,1.92%,40%,3,Industrial,Europe,BBB,B,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,RICOH,Ricoh Co Ltd,7DBBBD,SNRFOR,JPY,CR14,Composite,0.07%,0.08%,0.16%,0.21%,0.40%,0.52%,0.58%,0.59%,0.60%,0.64%,35%,7,Consumer Cyclical,Asia,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RICOH-Lease,Ricoh Leasing Co Ltd,JPAAFD,SNRFOR,JPY,CR14,Composite,,,,0.49%,0.65%,0.76%,0.81%,0.75%,0.75%,0.74%,35%,2,Financial,Asia,BBB,BBB,,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,RICOUSA,Ricoh USA Inc,7DBBCL,SNRFOR,USD,XR14,Composite,0.26%,0.29%,0.40%,0.54%,0.80%,0.89%,0.97%,1.03%,1.05%,1.04%,40%,7,Industrial,N.Amer,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RIG,Transocean Inc,8HCBB3,SNRFOR,USD,XR14,Composite,0.72%,0.90%,1.34%,2.48%,4.32%,5.17%,5.42%,,,,40.83%,7,Energy,OffShore,B,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,,,,CcyGrp
06-Mar-19,RIG-TRANS,Transocean Worldwide Inc,GP907N,SNRFOR,USD,XR14,Composite,1.28%,1.59%,2.23%,2.92%,4.16%,4.00%,3.53%,3.08%,2.86%,3.42%,40.25%,4,Energy,OffShore,,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
06-Mar-19,RIOALC,Rio Tinto Alcan Inc,7DD92F,SNRFOR,USD,XR14,Composite,0.10%,0.12%,0.20%,0.32%,0.63%,0.87%,1.03%,1.12%,1.15%,1.20%,40%,5,Materials,N.Amer,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RIOLN,Rio Tinto plc,7DD924,SNRFOR,EUR,MM14,Composite,0.12%,0.16%,0.25%,0.36%,0.58%,0.81%,0.94%,1.02%,1.09%,1.19%,40%,2,Materials,Europe,A,BBB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,RIOLN-Ltd,Rio Tinto Ltd,7DD922,SNRFOR,USD,MR14,Composite,0.09%,0.12%,0.20%,0.30%,0.53%,0.71%,0.84%,0.91%,0.95%,1.00%,40%,4,Materials,Oceania,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,RIOTINAA,Rio Tinto France SAS,FMFC7V,SNRFOR,EUR,MM14,Composite,1.28%,1.28%,1.34%,1.37%,1.40%,1.41%,1.42%,1.42%,1.42%,1.42%,40%,2,,Europe,,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,RIZAL,Rizal Coml Bkg Corp,Y5A42I,SNRFOR,USD,CR14,Composite,,1.26%,1.28%,1.43%,1.79%,1.90%,1.93%,,,,35%,2,,Asia,BBB,B,,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,RKTBGP,Reckitt Benckiser Group plc,GNB47G,SNRFOR,EUR,MM14,Composite,0.13%,0.19%,0.25%,0.32%,0.44%,0.57%,0.66%,0.73%,0.77%,0.81%,40%,4,,Europe,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RKY-Brewing,Coors Brewing Co,2D871S,SNRFOR,USD,XR14,Composite,,,,,0.72%,0.87%,0.99%,1.08%,1.13%,1.19%,40%,2,Consumer Stable,N.Amer,,BBB,,,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,RNK,Rank Gp PLC,7C833A,SNRFOR,EUR,MM14,Composite,0.23%,0.27%,0.47%,0.71%,1.17%,1.44%,1.49%,1.52%,1.54%,1.57%,36.74%,8,Consumer Cyclical,Europe,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RNR,RenaissanceRe Hldgs Ltd,GNBDFM,SNRFOR,USD,XR14,Composite,0.46%,0.46%,0.78%,1.04%,1.72%,1.82%,1.90%,1.97%,1.99%,2.01%,40%,3,Financial,N.Amer,A,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RNTKIL,RENTOKIL INITIAL PLC,GNC59O,SNRFOR,EUR,MM14,Composite,0.08%,0.11%,0.19%,0.30%,0.55%,0.80%,0.97%,1.05%,1.09%,1.15%,40%,8,,Europe,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ROADKG,Rd King Infstruc,GND65D,SNRFOR,USD,CR14,Composite,2.07%,2.70%,3.85%,4.73%,6.38%,7.01%,7.00%,,,,28.33%,3,Industrial,N.Amer,BB,CCC,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,,,,CcyGrp
06-Mar-19,ROH,Rohm & Haas Co,7EC8A8,SNRFOR,USD,XR14,Composite,0.07%,0.10%,0.16%,0.25%,0.46%,0.62%,0.78%,0.90%,0.97%,0.99%,40%,4,Materials,N.Amer,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ROK,Rockwell Automation Inc,7EAC93,SNRFOR,USD,XR14,Composite,0.10%,0.12%,0.20%,0.35%,0.69%,0.86%,1.01%,,,,40%,2,Industrial,N.Amer,A,BBB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,ROK-Collins,Rockwell Collins Inc,7EB775,SNRFOR,USD,XR14,Composite,0.15%,0.16%,0.26%,0.38%,0.60%,0.66%,0.74%,0.74%,0.74%,0.74%,40%,2,Industrial,N.Amer,BBB,BBB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,ROLLS,ROLLSROYCE PLC,7ECCF9,SNRFOR,EUR,MM14,Composite,0.11%,0.15%,0.28%,0.42%,0.78%,1.09%,1.33%,1.43%,1.49%,1.55%,40%,12,Industrial,Europe,A,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ROMANI,Romania,7ECDET,SNRFOR,USD,CR14,Composite,0.31%,0.36%,0.47%,0.59%,1.05%,1.31%,1.53%,1.67%,1.71%,1.69%,23.33%,3,Government,E.Eur,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,Thin,CcyGrp
06-Mar-19,ROSNEIN,Rosneft Intl Hldgs Ltd,GND9B5,SNRFOR,USD,CR14,Composite,1.22%,1.50%,1.76%,1.93%,2.19%,2.34%,2.42%,2.49%,2.53%,2.57%,25%,2,,Caribbean,BBB,B,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,ROSNOIL,Pub Jt Stk Co Rosneft Oil Co,X4ACDJ,SNRFOR,EUR,MM14,Composite,0.82%,0.98%,1.39%,1.70%,2.15%,2.51%,2.66%,2.69%,2.72%,2.75%,25%,3,,E.Eur,BBB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,Thin,Thin,CcyGrp
06-Mar-19,ROSW,Roche Hldg Ltd,HNFBBC,SNRFOR,EUR,MM14,Composite,0.05%,0.07%,0.10%,0.15%,0.25%,0.37%,0.44%,,,,40%,3,Consumer Stable,Europe,AA,A,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,,,,CcyGrp
06-Mar-19,ROSW-Inc,Roche Hldgs Inc,7E82AF,SNRFOR,EUR,MM14,Composite,0.05%,0.07%,0.11%,0.16%,0.26%,0.37%,0.44%,0.46%,0.47%,0.48%,40%,6,Consumer Stable,N.Amer,AA,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,RPGANA,Rep of Ghana,VC88GE,SNRFOR,USD,CR14,Composite,3.76%,3.87%,3.97%,4.09%,4.37%,4.57%,4.88%,4.99%,4.99%,4.98%,25%,3,,Africa,B,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
