"Date","Timezone","Ticker","ShortName","RedCode","Tier","Ccy","DocClause","Spread6m","Spread1y","Spread2y","Spread3y","Spread4y","Spread5y","Spread7y","Spread10y","Spread15y","Spread20y","Spread30y","Recovery","DataRating","Sector","Region","Country","AvRating","ImpliedRating"
"06-MAR-19","E","ASSGEN","Assicurazioni Generali S p A","0E996B","SNRFOR","EUR","MM14","0.204498%","0.277867%","0.453203%","0.599545%","0.780927%","0.967222%","1.211506%","1.357463%","1.423493%","1.460764%","1.504623%","40%","","Financials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ASSGEN","Assicurazioni Generali S p A","0E996B","SNRFOR","GBP","MM14","0.204498%","0.277867%","0.453203%","0.599545%","0.780927%","0.967222%","1.211506%","1.357463%","1.423493%","1.460764%","1.504623%","40%","","Financials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ASSGEN","Assicurazioni Generali S p A","0E996B","SNRFOR","USD","CR14","0.21457500000000002%","0.291573%","0.47557399999999994%","0.629141%","0.8194699999999999%","1.014967%","1.271371%","1.4245860000000001%","1.494005%","1.5333130000000001%","1.5797990000000002%","40%","","Financials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ASSGEN","Assicurazioni Generali S p A","0E996B","SNRFOR","USD","MM14","0.204498%","0.277867%","0.453203%","0.599545%","0.780927%","0.967222%","1.211506%","1.357463%","1.423493%","1.460764%","1.504623%","40%","","Financials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ASSGEN","Assicurazioni Generali S p A","0E996B","SUBLT2","EUR","CR14","0.31181899999999996%","0.41842199999999996%","0.783618%","1.142175%","1.497971%","1.8468390000000001%","2.272021%","2.526257%","2.6412519999999997%","2.7113310000000004%","2.799357%","20%","","Financials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ASSGEN","Assicurazioni Generali S p A","0E996B","SUBLT2","EUR","MM14","0.31181899999999996%","0.41842199999999996%","0.783618%","1.142175%","1.497971%","1.8468390000000001%","2.272021%","2.526257%","2.6412519999999997%","2.7113310000000004%","2.799357%","20%","","Financials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ASSGEN","Assicurazioni Generali S p A","0E996B","SUBLT2","GBP","CR14","0.31181899999999996%","0.41842199999999996%","0.783618%","1.142175%","1.497971%","1.8468390000000001%","2.272021%","2.526257%","2.6412519999999997%","2.7113310000000004%","2.799357%","20%","","Financials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ASSGEN","Assicurazioni Generali S p A","0E996B","SUBLT2","USD","CR14","0.31181899999999996%","0.41842199999999996%","0.783618%","1.142175%","1.497971%","1.8468390000000001%","2.272021%","2.526257%","2.6412519999999997%","2.7113310000000004%","2.799357%","20%","","Financials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ASSGEN","Assicurazioni Generali S p A","0E996B","SUBLT2","USD","MM14","0.31181899999999996%","0.41842199999999996%","0.783618%","1.142175%","1.497971%","1.8468390000000001%","2.272021%","2.526257%","2.6412519999999997%","2.7113310000000004%","2.799357%","20%","","Financials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ASSUGUA","ASSUR GTY MUN HLDGS INC.","04623A","SNRFOR","EUR","MR14","0.129767%","0.176794%","0.29488600000000004%","0.42852100000000004%","0.634315%","0.844133%","1.195677%","1.445223%","1.5819610000000002%","1.666727%","1.7748300000000001%","42.033333%","","Financials","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","ASSUGUA","ASSUR GTY MUN HLDGS INC.","04623A","SNRFOR","EUR","XR14","0.125661%","0.171105%","0.285345%","0.414731%","0.614%","0.8171350000000001%","1.1574529999999998%","1.3989800000000001%","1.5310249999999999%","1.612725%","1.716674%","42.033333%","","Financials","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","ASSUGUA","ASSUR GTY MUN HLDGS INC.","04623A","SNRFOR","JPY","MR14","0.115054%","0.15426299999999998%","0.263214%","0.388892%","0.582235%","0.7846270000000001%","1.128378%","1.373309%","1.503064%","1.583488%","1.685871%","42.033333%","","Financials","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","ASSUGUA","ASSUR GTY MUN HLDGS INC.","04623A","SNRFOR","USD","MR14","0.129767%","0.176794%","0.29488600000000004%","0.42852100000000004%","0.634315%","0.844133%","1.195677%","1.445223%","1.5819610000000002%","1.666727%","1.7748300000000001%","42.033333%","","Financials","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","ASSUGUA","ASSUR GTY MUN HLDGS INC.","04623A","SNRFOR","USD","XR14","0.125661%","0.171105%","0.285345%","0.414731%","0.614%","0.8171350000000001%","1.1574529999999998%","1.3989800000000001%","1.5310249999999999%","1.612725%","1.716674%","42.033333%","","Financials","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","ASTBH","AZ Transpn Brd","0E46B9","SNRFOR","USD","CR","","0.20115699999999997%","0.338522%","0.481412%","0.6433880000000001%","0.777968%","0.929032%","1.128289%","","","","65%","","Government","N.Amer","United States","","BBB"
"06-MAR-19","E","ASTBH","AZ Transpn Brd","0E46B9","SNRFOR","USD","XR","","0.20115699999999997%","0.338522%","0.481412%","0.6433880000000001%","0.777968%","0.929032%","1.128289%","","","","65%","","Government","N.Amer","United States","","BBB"
"06-MAR-19","E","ASTL","ASTALDI S per Azioni","TT58BN","SNRFOR","EUR","MM14","","","","","","0%","","","","","","30.885%","","Industrials","Europe","Italy","CCC","D"
"06-MAR-19","E","ATCOA","Atlas Copco AB","04DB7A","SNRFOR","EUR","CR14","0.081275%","0.097398%","0.184456%","0.27551899999999996%","0.373064%","0.468599%","0.599668%","0.7196980000000001%","0.719218%","0.71926%","0.775304%","40%","","Industrials","Europe","Sweden","A","BBB"
"06-MAR-19","E","ATCOA","Atlas Copco AB","04DB7A","SNRFOR","EUR","MM14","0.081275%","0.097398%","0.184456%","0.27551899999999996%","0.373064%","0.468599%","0.599668%","0.7196980000000001%","0.719218%","0.71926%","0.775304%","40%","","Industrials","Europe","Sweden","A","BBB"
"06-MAR-19","E","ATCOA","Atlas Copco AB","04DB7A","SNRFOR","SEK","MM14","0.081275%","0.097398%","0.184456%","0.27551899999999996%","0.373064%","0.468599%","0.599668%","0.7196980000000001%","0.719218%","0.71926%","0.775304%","40%","","Industrials","Europe","Sweden","A","BBB"
"06-MAR-19","E","ATCOA","Atlas Copco AB","04DB7A","SNRFOR","USD","MM14","0.081275%","0.097398%","0.184456%","0.27551899999999996%","0.373064%","0.468599%","0.599668%","0.7196980000000001%","0.719218%","0.71926%","0.775304%","40%","","Industrials","Europe","Sweden","A","BBB"
"06-MAR-19","E","ATI","Allegheny Tech Inc","018B5S","SNRFOR","EUR","MR14","0.31476899999999997%","0.380778%","0.599063%","0.829603%","1.021202%","1.131048%","1.36592%","1.498852%","1.555226%","1.5814249999999999%","1.5917339999999998%","40%","","Basic Materials","N.Amer","United States","B","BB"
"06-MAR-19","E","ATI","Allegheny Tech Inc","018B5S","SNRFOR","USD","MR14","0.31476899999999997%","0.380778%","0.599063%","0.829603%","1.021202%","1.131048%","1.36592%","1.498852%","1.555226%","1.5814249999999999%","1.5917339999999998%","40%","","Basic Materials","N.Amer","United States","B","BB"
"06-MAR-19","E","ATI","Allegheny Tech Inc","018B5S","SNRFOR","USD","XR14","0.305427%","0.369596%","0.581513%","0.8053350000000001%","0.9913649999999999%","1.098007%","1.326196%","1.4552880000000001%","1.509785%","1.5350320000000002%","1.544608%","40%","","Basic Materials","N.Amer","United States","B","BB"
"06-MAR-19","E","ATO","Atmos Engy Corp","04DEB6","SNRFOR","USD","MR14","0.138709%","0.188218%","0.342801%","0.509843%","0.658902%","0.8726430000000001%","0.9877119999999999%","1.0899809999999999%","1.120533%","1.143272%","1.164193%","40%","","Utilities","N.Amer","United States","A","BB"
"06-MAR-19","E","ATO","Atmos Engy Corp","04DEB6","SNRFOR","USD","XR14","0.135918%","0.184532%","0.33606600000000003%","0.49980399999999997%","0.645941%","0.855455%","0.9682100000000001%","1.068425%","1.098184%","1.120424%","1.1407260000000001%","40%","","Utilities","N.Amer","United States","A","BB"
"06-MAR-19","E","ATSPA","ATLANTIA SPA","TT594F","SNRFOR","CHF","MM14","0.6509860000000001%","0.676319%","0.7274959999999999%","1.050643%","1.280298%","1.400557%","1.5090970000000001%","1.612096%","1.657247%","1.6834140000000002%","1.7019570000000002%","40%","","Industrials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ATSPA","ATLANTIA SPA","TT594F","SNRFOR","EUR","CR14","0.68257%","0.709163%","0.762862%","1.1016110000000001%","1.342378%","1.468712%","1.58271%","1.6910319999999999%","1.7387469999999998%","1.7666870000000001%","1.787353%","40%","","Industrials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ATSPA","ATLANTIA SPA","TT594F","SNRFOR","EUR","MM14","0.6509860000000001%","0.676319%","0.7274959999999999%","1.050643%","1.280298%","1.400557%","1.5090970000000001%","1.612096%","1.657247%","1.6834140000000002%","1.7019570000000002%","40%","","Industrials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ATSPA","ATLANTIA SPA","TT594F","SNRFOR","GBP","MM14","0.6509860000000001%","0.676319%","0.7274959999999999%","1.050643%","1.280298%","1.400557%","1.5090970000000001%","1.612096%","1.657247%","1.6834140000000002%","1.7019570000000002%","40%","","Industrials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ATSPA","ATLANTIA SPA","TT594F","SNRFOR","SEK","MM14","0.6509860000000001%","0.676319%","0.7274959999999999%","1.050643%","1.280298%","1.400557%","1.5090970000000001%","1.612096%","1.657247%","1.6834140000000002%","1.7019570000000002%","40%","","Industrials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ATSPA","ATLANTIA SPA","TT594F","SNRFOR","USD","MM14","0.6509860000000001%","0.676319%","0.7274959999999999%","1.050643%","1.280298%","1.400557%","1.5090970000000001%","1.612096%","1.657247%","1.6834140000000002%","1.7019570000000002%","40%","","Industrials","Europe","Italy","BBB","BB"
"06-MAR-19","E","ATTINC","AT&T Inc","0A226X","SNRFOR","EUR","MR14","0.17521%","0.204085%","0.329595%","0.503563%","0.7193630000000001%","0.949903%","1.2438259999999999%","1.428159%","1.535926%","1.696599%","1.7916020000000001%","40%","","Telecommunications Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","ATTINC","AT&T Inc","0A226X","SNRFOR","EUR","XR14","0.17114000000000001%","0.20006%","0.323295%","0.49393099999999995%","0.705466%","0.931747%","1.219243%","1.399513%","1.50447%","1.6578019999999998%","1.75241%","40%","","Telecommunications Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","ATTINC","AT&T Inc","0A226X","SNRFOR","JPY","MR14","0.17521%","0.204085%","0.329595%","0.503563%","0.7193630000000001%","0.949903%","1.2438259999999999%","1.428159%","1.535926%","1.696599%","1.7916020000000001%","40%","","Telecommunications Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","ATTINC","AT&T Inc","0A226X","SNRFOR","JPY","XR14","0.17114000000000001%","0.20006%","0.323295%","0.49393099999999995%","0.705466%","0.931747%","1.219243%","1.399513%","1.50447%","1.6578019999999998%","1.75241%","40%","","Telecommunications Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","ATTINC","AT&T Inc","0A226X","SNRFOR","SEK","XR14","0.17114000000000001%","0.20006%","0.323295%","0.49393099999999995%","0.705466%","0.931747%","1.219243%","1.399513%","1.50447%","1.6578019999999998%","1.75241%","40%","","Telecommunications Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","ATTINC","AT&T Inc","0A226X","SNRFOR","USD","CR14","0.17521%","0.204085%","0.329595%","0.503563%","0.7193630000000001%","0.949903%","1.2438259999999999%","1.428159%","1.535926%","1.696599%","1.7916020000000001%","40%","","Telecommunications Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","ATTINC","AT&T Inc","0A226X","SNRFOR","USD","MR14","0.17521%","0.204085%","0.329595%","0.503563%","0.7193630000000001%","0.949903%","1.2438259999999999%","1.428159%","1.535926%","1.696599%","1.7916020000000001%","40%","","Telecommunications Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","ATTINC","AT&T Inc","0A226X","SNRFOR","USD","XR14","0.17114000000000001%","0.20006%","0.323295%","0.49393099999999995%","0.705466%","0.931747%","1.219243%","1.399513%","1.50447%","1.6578019999999998%","1.75241%","40%","","Telecommunications Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","ATTINC-ML","AT&T Mobility LLC","0A232K","SNRFOR","EUR","MR14","0.091935%","0.113686%","0.1373%","0.175909%","0.23754499999999998%","0.297185%","0.37978500000000004%","0.462149%","0.471781%","0.529273%","0.548022%","40%","","Telecommunications Services","N.Amer","United States","A","AA"
"06-MAR-19","E","ATTINC-ML","AT&T Mobility LLC","0A232K","SNRFOR","EUR","XR14","0.089969%","0.111378%","0.134539%","0.172398%","0.23282099999999997%","0.291269%","0.372209%","0.452897%","0.462229%","0.515862%","0.5340010000000001%","40%","","Telecommunications Services","N.Amer","United States","A","AA"
"06-MAR-19","E","ATTINC-ML","AT&T Mobility LLC","0A232K","SNRFOR","USD","CR14","0.091935%","0.113686%","0.1373%","0.175909%","0.23754499999999998%","0.297185%","0.37978500000000004%","0.462149%","0.471781%","0.529273%","0.548022%","40%","","Telecommunications Services","N.Amer","United States","A","AA"
"06-MAR-19","E","ATTINC-ML","AT&T Mobility LLC","0A232K","SNRFOR","USD","MR14","0.091935%","0.113686%","0.1373%","0.175909%","0.23754499999999998%","0.297185%","0.37978500000000004%","0.462149%","0.471781%","0.529273%","0.548022%","40%","","Telecommunications Services","N.Amer","United States","A","AA"
"06-MAR-19","E","ATTINC-ML","AT&T Mobility LLC","0A232K","SNRFOR","USD","XR14","0.089969%","0.111378%","0.134539%","0.172398%","0.23282099999999997%","0.291269%","0.372209%","0.452897%","0.462229%","0.515862%","0.5340010000000001%","40%","","Telecommunications Services","N.Amer","United States","A","AA"
"06-MAR-19","E","AUCHHOL","Auchan Hldg","FF4D9P","SNRFOR","CHF","MM14","0.264116%","0.348439%","0.7851779999999999%","1.239476%","1.6808569999999998%","2.050139%","2.3151189999999997%","2.505663%","2.617064%","2.6641399999999997%","2.705555%","40%","","Consumer Services","Europe","France","BBB","B"
"06-MAR-19","E","AUCHHOL","Auchan Hldg","FF4D9P","SNRFOR","EUR","CR14","0.27845600000000004%","0.367369%","0.8278310000000001%","1.306749%","1.771993%","2.161331%","2.440479%","2.641792%","2.759582%","2.8099%","2.8549729999999998%","40%","","Consumer Services","Europe","France","BBB","B"
"06-MAR-19","E","AUCHHOL","Auchan Hldg","FF4D9P","SNRFOR","EUR","MM14","0.264116%","0.348439%","0.7851779999999999%","1.239476%","1.6808569999999998%","2.050139%","2.3151189999999997%","2.505663%","2.617064%","2.6641399999999997%","2.705555%","40%","","Consumer Services","Europe","France","BBB","B"
"06-MAR-19","E","AUCHHOL","Auchan Hldg","FF4D9P","SNRFOR","GBP","MM14","0.264116%","0.348439%","0.7851779999999999%","1.239476%","1.6808569999999998%","2.050139%","2.3151189999999997%","2.505663%","2.617064%","2.6641399999999997%","2.705555%","40%","","Consumer Services","Europe","France","BBB","B"
"06-MAR-19","E","AUCHHOL","Auchan Hldg","FF4D9P","SNRFOR","USD","MM14","0.264116%","0.348439%","0.7851779999999999%","1.239476%","1.6808569999999998%","2.050139%","2.3151189999999997%","2.505663%","2.617064%","2.6641399999999997%","2.705555%","40%","","Consumer Services","Europe","France","BBB","B"
"06-MAR-19","E","AURINET","AURIZON NETWORK PTY LTD","QQ6FEW","SNRFOR","AUD","MR14","0.18464%","0.22928800000000002%","0.352046%","0.488682%","0.624739%","0.737292%","0.866912%","1.01132%","1.131005%","1.159942%","1.183097%","40%","","Industrials","Oceania","Australia","BBB","BB"
"06-MAR-19","E","AURINET","AURIZON NETWORK PTY LTD","QQ6FEW","SNRFOR","EUR","MM14","0.205171%","0.268142%","0.430162%","0.608097%","0.7820320000000001%","0.925698%","1.096265%","1.290754%","1.4621250000000001%","1.5155480000000001%","1.56426%","40%","","Industrials","Oceania","Australia","BBB","BB"
"06-MAR-19","E","AURINET","AURIZON NETWORK PTY LTD","QQ6FEW","SNRFOR","USD","MR14","0.205171%","0.268142%","0.430162%","0.608097%","0.7820320000000001%","0.925698%","1.096265%","1.290754%","1.4621250000000001%","1.5155480000000001%","1.56426%","40%","","Industrials","Oceania","Australia","BBB","BB"
"06-MAR-19","E","AUSNSER","AUSNET SERVICES HLDGS PTY LTD","QQ7781","SNRFOR","USD","MR14","0.117727%","0.135345%","0.251125%","0.367723%","0.493402%","0.619027%","0.767863%","0.882984%","0.913066%","0.913117%","0.913297%","40%","","Utilities","Oceania","Australia","A","BBB"
"06-MAR-19","E","AUST","Rep Austria","0F77EA","SNRFOR","EUR","CR","0.012878%","0.013914%","0.021405%","0.029463%","0.040268%","0.052289999999999996%","0.084793%","0.142033%","0.163054%","0.178701%","0.20164900000000002%","40%","","Government","Europe","Austria","AA","AAA"
"06-MAR-19","E","AUST","Rep Austria","0F77EA","SNRFOR","EUR","CR14","0.017447999999999998%","0.020285%","0.020415%","0.044356%","0.051897%","0.06435600000000001%","0.103083%","0.154951%","0.178116%","0.195303%","0.221111%","40%","","Government","Europe","Austria","AA","AAA"
"06-MAR-19","E","AUST","Rep Austria","0F77EA","SNRFOR","JPY","CR","0.015128%","0.017025%","0.027503%","0.036035%","0.05549%","0.07688400000000001%","0.12518200000000002%","0.198154%","0.22759%","0.24944%","0.297151%","40%","","Government","Europe","Austria","AA","AAA"
"06-MAR-19","E","AUST","Rep Austria","0F77EA","SNRFOR","USD","CR","0.017796%","0.02003%","0.032357000000000004%","0.042392%","0.065277%","0.090435%","0.147208%","0.232905%","0.267513%","0.293174%","0.349072%","40%","","Government","Europe","Austria","AA","AAA"
"06-MAR-19","E","AUST","Rep Austria","0F77EA","SNRFOR","USD","CR14","0.021813%","0.025353%","0.047768000000000005%","0.06536%","0.089674%","0.123946%","0.181265%","0.253876%","0.292081%","0.320286%","0.362479%","40%","","Government","Europe","Austria","AA","AAA"
"06-MAR-19","E","AUSTLA","Comwlth Aust","QS973P","SECDOM","USD","MR14","0.036452%","0.036403%","0.056865%","0.080065%","0.11638799999999999%","0.152491%","0.22083200000000003%","0.28978200000000004%","0.308094%","0.31576%","0.342142%","40%","","Government","Oceania","Australia","AAA","AAA"
"06-MAR-19","E","AUSTLA","Comwlth Aust","QS973P","SNRFOR","EUR","MR","0.031521%","0.032012%","0.047213000000000005%","0.071031%","0.10394600000000001%","0.13427599999999998%","0.19746%","0.258519%","0.29712900000000003%","0.308824%","0.308244%","40%","","Government","Oceania","Australia","AAA","AAA"
"06-MAR-19","E","AUSTLA","Comwlth Aust","QS973P","SNRFOR","EUR","MR14","0.036452%","0.036403%","0.056865%","0.080065%","0.11638799999999999%","0.152491%","0.22083200000000003%","0.28978200000000004%","0.308094%","0.31576%","0.342142%","40%","","Government","Oceania","Australia","AAA","AAA"
"06-MAR-19","E","AUSTLA","Comwlth Aust","QS973P","SNRFOR","JPY","MR","0.028184%","0.028662%","0.041816%","0.062191%","0.091903%","0.119341%","0.17608400000000002%","0.23075700000000002%","0.265195%","0.27557%","0.275277%","40%","","Government","Oceania","Australia","AAA","AAA"
